activity_id,shoes,device,suffer,vaporfly
157014713,\xe2\x80\x94,Garmin Forerunner 405,\xe2\x80\x94,0
556800974,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
206826023,Brooks PureDrift\n(224.2 mi),\xe2\x80\x94,\xe2\x80\x94,0
424825514,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
739590625,adidas Adizero Adios 3\n(324.4 mi),Strava iPhone App,\xe2\x80\x94,0
555626724,\xe2\x80\x94,Garmin v\xc3\xadvoactive,\xe2\x80\x94,0
555372500,\xe2\x80\x94,Garmin Forerunner 225,283,0
424872939,Mizuno Wave Inspire 9 #2\n(373.9 mi),Garmin Forerunner 220,\xe2\x80\x94,0
695145329,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
557534635,\xe2\x80\x94,Garmin Forerunner 610,\xe2\x80\x94,0
293781408,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
289388210,\xe2\x80\x94,Garmin Forerunner 620,331,0
549394984,ASICS FA-33\n(326.1 mi),TomTom,\xe2\x80\x94,0
549504622,adidas Adios adizero 3\n(331.4 mi),Garmin Forerunner 620,\xe2\x80\x94,0
555499672,Saucony Kinvara 5  - New July 15\n(151.7 mi),Garmin Forerunner 620,\xe2\x80\x94,0
739975737,ASICS DS Trainer 20\n(533.5 mi),Garmin Forerunner 610,\xe2\x80\x94,0
292974310,"Nike Free 5.0\n(1,605.8 mi)",Garmin Forerunner 910XT,\xe2\x80\x94,0
555403708,adidas Adios Boost 2\n(417.2 mi),Garmin Forerunner 620,\xe2\x80\x94,0
292876224,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
739696896,\xe2\x80\x94,Garmin Forerunner 920XT,\xe2\x80\x94,0
401217829,Saucony Vitarra\n(789.9 mi),Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
993436658,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
1504252865,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
289358180,adidas Energy Boost 2.0\n(59.7 mi),\xe2\x80\x94,269,0
739622608,\xe2\x80\x94,Garmin Forerunner 235,241,0
201299967,ASICS GT 2000 V2\n(303.3 mi),Garmin Forerunner 405,\xe2\x80\x94,0
293853711,"Newton Gravity 2013\n(6,251.1 mi)",GPX,\xe2\x80\x94,0
555272702,\xe2\x80\x94,Garmin Forerunner 920XT,\xe2\x80\x94,0
424715686,HOKA ONE ONE Huaka 2\n(309.7 mi),Garmin Forerunner 620,473,0
292844138,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
462865556,"Nike Pegasus\n(3,306.2 mi)",\xe2\x80\x94,\xe2\x80\x94,0
555871736,\xe2\x80\x94,Garmin Forerunner 910XT,\xe2\x80\x94,0
135867634,\xe2\x80\x94,Garmin Forerunner 405,\xe2\x80\x94,0
425311455,\xe2\x80\x94,Garmin Forerunner 110,\xe2\x80\x94,0
555368239,\xe2\x80\x94,Garmin Forerunner 920XT,\xe2\x80\x94,0
555264564,\xe2\x80\x94,Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
549817169,adidas Energy Boost\n(745.4 mi),Garmin Forerunner 220,\xe2\x80\x94,0
249083930,\xe2\x80\x94,Garmin Forerunner 610,\xe2\x80\x94,0
740540859,Brooks Adrenaline GTS\n(267.5 mi),Garmin Forerunner 15,\xe2\x80\x94,0
258199795,"Mizuno wave aero 12 slim Race\n(1,776.7 mi)",Garmin Forerunner 410,\xe2\x80\x94,0
1189092177,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
289393968,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
289357251,ASICS Gel Cumulus 16\n(588.1 mi),Garmin Forerunner 220,\xe2\x80\x94,0
201818541,\xe2\x80\x94,Garmin Forerunner 410,\xe2\x80\x94,0
555510468,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
401527934,New Balance MR 1400 #8\n(555.9 mi),Garmin Forerunner 620,\xe2\x80\x94,0
1946628010,\xe2\x80\x94,Garmin Forerunner 735XT,\xe2\x80\x94,0
2325776413,\xe2\x80\x94,Garmin Forerunner 735XT,\xe2\x80\x94,0
1512257044,\xe2\x80\x94,Garmin Forerunner 920XT,383,0
946555160,\xe2\x80\x94,Garmin Forerunner 235,\xe2\x80\x94,0
